PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
28;79;57;12;28079057_12_8;2022;12;6;26;25;23;18;16;18;23;29;31;40;41;36;31;38;41;39;47;57;63;117;162;205;231;222
28;79;57;12;28079057_12_8;2022;12;8;110;62;43;29;20;17;16;27;24;30;39;51;18;25;39;42;20;23;22;45;50;37;36;21
28;79;57;12;28079057_12_8;2022;12;9;14;10;9;9;9;10;21;46;78;80;84;68;50;63;74;72;87;96;71;88;44;27;27;26
28;79;57;12;28079057_12_8;2022;12;10;27;14;14;13;19;12;11;15;15;25;43;34;35;24;23;21;19;28;29;56;44;24;11;8
28;79;57;12;28079057_12_8;2022;12;11;7;6;5;5;5;8;11;14;18;14;10;16;19;28;16;19;41;45;43;35;32;29;24;14
28;79;57;12;28079057_12_8;2022;12;12;9;7;7;5;6;11;19;42;87;110;86;86;59;22;22;28;26;26;27;26;46;27;14;7
28;79;57;12;28079057_12_8;2022;12;13;6;4;3;4;6;9;24;33;56;54;62;79;56;63;61;44;33;37;30;26;12;10;10;9
28;79;57;12;28079057_12_8;2022;12;14;9;10;7;5;4;6;14;31;51;51;51;38;34;33;41;47;59;53;58;71;127;58;43;19
28;79;57;12;28079057_12_8;2022;12;15;11;6;7;6;7;7;13;30;50;53;36;29;25;21;21;22;26;35;52;46;36;32;24;14
28;79;57;12;28079057_12_8;2022;12;16;12;10;10;8;12;19;29;45;73;132;124;109;87;65;74;82;72;95;100;103;119;92;89;67
28;79;57;12;28079057_12_8;2022;12;17;55;31;23;29;30;24;19;16;42;60;71;57;45;47;41;38;45;47;66;87;106;47;57;47
28;79;57;12;28079057_12_8;2022;12;18;43;40;25;24;23;23;25;26;29;33;37;29;55;57;50;43;33;45;133;202;200;151;107;87
28;79;57;12;28079057_12_8;2022;12;19;46;18;15;18;16;15;28;92;109;96;84;44;61;55;68;68;81;100;108;140;78;83;72;45
28;79;57;12;28079057_12_8;2022;12;20;55;35;35;36;40;45;74;87;124;125;65;94;104;150;148;112;110;104;123;139;169;155;120;164
28;79;57;12;28079057_12_8;2022;12;21;115;36;16;14;16;22;21;25;41;37;34;32;28;25;25;27;30;35;34;38;33;24;16;13
28;79;57;12;28079057_12_8;2022;12;23;15;15;17;15;22;21;19;22;37;32;33;36;34;37;31;27;28;40;52;51;75;72;53;49
28;79;57;12;28079057_12_8;2022;12;24;36;34;20;20;18;17;14;15;19;26;42;46;51;45;38;40;42;46;57;92;129;149;109;110
28;79;57;12;28079057_12_8;2022;12;25;84;106;133;112;91;57;22;17;19;21;27;20;14;17;18;15;12;22;47;50;59;58;49;48
28;79;57;12;28079057_12_8;2022;12;26;45;50;52;49;43;44;44;35;32;70;73;44;48;51;38;46;45;53;82;120;206;305;318;270
28;79;57;12;28079057_12_8;2022;12;27;151;67;34;23;19;19;21;31;58;101;86;55;55;77;88;101;92;118;209;410;390;473;515;336
28;79;57;12;28079057_12_8;2022;12;28;149;97;49;25;22;21;26;35;68;102;84;65;86;102;87;95;48;40;38;42;37;31;26;20
28;79;57;12;28079057_12_8;2022;12;29;19;12;10;9;11;13;21;29;32;32;29;23;22;23;23;22;21;22;27;25;28;23;17;11
28;79;57;12;28079057_12_8;2022;12;30;8;6;5;4;4;4;7;13;15;17;21;23;19;19;23;17;17;23;22;29;38;46;43;38
28;79;57;12;28079057_12_8;2022;12;31;45;58;50;77;69;56;52;60;75;71;64;40;39;44;48;40;43;61;169;263;283;225;109;46
28;79;58;7;28079058_7_8;2022;12;1;2;2;1;2;2;5;18;40;29;28;6;1;2;1;2;2;1;3;14;12;12;4;3;3
28;79;58;7;28079058_7_8;2022;12;2;2;1;1;1;1;1;5;8;3;11;13;2;3;4;2;3;4;16;12;16;8;11;4;3
28;79;58;7;28079058_7_8;2022;12;3;3;3;2;2;2;3;4;6;8;9;11;24;41;5;2;10;16;16;17;21;19;16;13;15
28;79;58;7;28079058_7_8;2022;12;4;10;8;4;2;2;2;3;3;5;4;7;2;2;2;1;2;1;2;2;6;5;5;17;14
28;79;58;7;28079058_7_8;2022;12;5;7;7;4;4;1;1;4;3;2;2;2;2;2;4;4;4;4;9;10;6;6;4;5;4
28;79;58;7;28079058_7_8;2022;12;6;2;1;1;1;1;1;5;3;9;14;2;4;3;1;2;1;1;2;4;12;12;11;11;7
28;79;58;7;28079058_7_8;2022;12;7;8;4;1;3;2;4;8;21;31;39;19;7;7;4;4;3;3;7;19;17;13;12;15;7
28;79;58;7;28079058_7_8;2022;12;8;10;8;6;5;1;1;1;1;3;1;2;6;3;2;2;2;6;2;1;2;2;2;2;2
28;79;58;7;28079058_7_8;2022;12;9;1;1;1;1;1;1;4;16;19;18;30;21;6;2;3;3;3;1;3;11;4;1;2;4
28;79;58;7;28079058_7_8;2022;12;10;2;2;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;3;3;3;3;1;1
28;79;58;7;28079058_7_8;2022;12;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;4
28;79;58;7;28079058_7_8;2022;12;12;1;1;1;1;1;3;19;9;4;12;8;3;3;1;1;1;1;1;2;2;3;1;3;1
28;79;58;7;28079058_7_8;2022;12;13;1;1;1;1;2;1;8;10;26;29;14;37;25;8;10;5;2;3;2;1;1;1;1;1
28;79;58;7;28079058_7_8;2022;12;15;1;1;1;1;1;1;1;5;2;1;3;1;1;1;2;1;1;3;3;5;4;3;3;2
28;79;58;7;28079058_7_8;2022;12;16;1;1;1;1;1;1;2;3;1;2;4;7;5;2;3;2;2;2;3;2;4;8;5;5
28;79;58;7;28079058_7_8;2022;12;17;6;3;3;1;1;1;2;3;6;5;3;2;2;10;9;4;2;2;5;5;7;6;6;7
28;79;58;7;28079058_7_8;2022;12;18;4;1;1;1;1;1;1;1;2;1;2;2;3;3;2;3;2;6;9;10;9;3;4;3
28;79;58;7;28079058_7_8;2022;12;19;2;2;1;1;1;3;11;20;16;4;6;6;3;7;7;6;5;8;19;18;14;10;11;8
28;79;58;7;28079058_7_8;2022;12;20;5;2;2;2;2;2;12;36;35;40;24;12;24;13;10;9;8;9;16;7;12;7;4;10
28;79;58;7;28079058_7_8;2022;12;21;10;14;6;2;1;1;1;5;7;6;10;8;5;5;2;3;2;1;1;1;2;1;1;1
28;79;58;7;28079058_7_8;2022;12;22;1;1;1;1;1;1;2;1;2;5;6;7;5;3;3;4;4;1;2;4;5;1;1;1
28;79;58;7;28079058_7_8;2022;12;23;1;1;1;1;1;1;1;9;11;7;5;2;4;3;2;3;1;2;1;2;4;6;11;6
28;79;58;7;28079058_7_8;2022;12;24;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;3;7;5;4;1;1
28;79;58;7;28079058_7_8;2022;12;25;2;5;2;2;2;2;2;1;1;2;2;3;4;3;4;2;2;3;10;6;6;6;9;3
28;79;58;7;28079058_7_8;2022;12;26;3;3;1;1;2;1;5;9;11;9;7;5;6;4;3;3;3;14;38;15;8;5;10;4
28;79;58;7;28079058_7_8;2022;12;27;2;1;1;1;2;2;10;26;14;14;11;15;14;8;10;19;14;18;20;12;13;12;12;10
28;79;58;7;28079058_7_8;2022;12;28;6;4;3;2;2;2;7;17;12;16;17;18;21;26;9;7;3;5;17;13;8;11;11;10
28;79;58;7;28079058_7_8;2022;12;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;5;5;7
28;79;58;7;28079058_7_8;2022;12;31;3;2;2;2;2;2;5;6;6;18;12;7;5;3;4;5;2;6;6;6;7;7;2;1
28;79;58;8;28079058_8_8;2022;12;1;17;16;18;20;17;15;18;20;17;18;10;4;5;4;7;7;9;20;42;39;28;27;21;14
28;79;58;8;28079058_8_8;2022;12;2;11;8;8;7;6;6;18;22;13;25;26;9;9;10;7;14;24;41;39;34;29;23;16;14
28;79;58;8;28079058_8_8;2022;12;3;16;12;13;17;18;18;15;13;13;9;9;28;50;17;15;34;62;62;57;47;45;39;35;34
28;79;58;8;28079058_8_8;2022;12;4;33;30;24;20;16;13;12;12;13;11;13;7;7;9;9;11;11;15;24;25;24;21;25;28
28;79;58;8;28079058_8_8;2022;12;5;35;31;29;29;23;15;18;19;15;10;11;12;13;17;21;18;24;34;36;28;30;28;26;23
28;79;58;8;28079058_8_8;2022;12;6;15;12;9;9;8;8;16;20;25;23;14;19;16;13;14;11;12;19;18;23;20;15;12;8
28;79;58;8;28079058_8_8;2022;12;7;7;6;4;4;4;6;8;12;16;23;27;24;19;18;19;20;31;39;41;33;27;24;21;21
28;79;58;8;28079058_8_8;2022;12;8;20;18;15;14;14;14;12;11;18;18;24;30;22;18;15;17;28;19;10;22;28;24;25;32
28;79;58;8;28079058_8_8;2022;12;9;19;5;8;7;6;6;27;39;38;45;56;60;38;20;21;28;33;24;29;39;30;20;17;21
28;79;58;8;28079058_8_8;2022;12;10;16;15;11;9;8;8;9;8;11;8;6;6;8;7;8;10;12;12;20;19;20;19;5;4
28;79;58;8;28079058_8_8;2022;12;11;4;3;3;3;3;3;8;9;9;5;4;6;5;5;11;16;11;22;22;19;11;10;15;17
28;79;58;8;28079058_8_8;2022;12;12;13;6;5;3;4;8;25;25;18;23;22;20;14;7;5;7;7;8;11;13;22;9;14;4
28;79;58;8;28079058_8_8;2022;12;13;3;2;2;2;4;7;26;38;56;50;37;42;42;36;39;19;11;9;8;6;4;4;4;8
28;79;58;8;28079058_8_8;2022;12;15;4;2;2;2;2;2;11;34;34;29;13;5;5;5;5;4;6;16;20;29;25;23;16;18
28;79;58;8;28079058_8_8;2022;12;16;9;9;6;4;2;3;10;17;9;9;12;21;20;17;19;24;31;34;37;29;28;27;27;23
28;79;58;8;28079058_8_8;2022;12;17;20;15;15;11;8;8;12;10;13;10;8;7;8;28;27;24;24;32;33;34;32;23;23;15
28;79;58;8;28079058_8_8;2022;12;18;12;12;10;8;9;6;11;11;11;9;10;13;13;10;8;10;12;26;26;23;19;11;11;11
28;79;58;8;28079058_8_8;2022;12;19;10;10;7;7;6;7;10;12;16;16;21;19;21;27;27;27;28;35;41;34;30;26;23;20
28;79;58;8;28079058_8_8;2022;12;20;16;13;10;8;7;7;11;20;17;20;27;29;46;37;39;39;33;37;43;35;34;28;27;28
28;79;58;8;28079058_8_8;2022;12;21;26;35;36;34;25;15;15;22;22;24;19;13;10;9;5;9;7;8;12;18;19;13;13;8
28;79;58;8;28079058_8_8;2022;12;22;4;2;2;3;3;3;5;8;13;18;17;14;11;6;7;9;10;9;12;23;24;10;10;6
28;79;58;8;28079058_8_8;2022;12;23;5;4;3;5;5;6;10;19;21;15;14;10;11;10;8;11;10;14;27;33;41;49;47;41
28;79;58;8;28079058_8_8;2022;12;24;33;28;16;10;8;7;5;8;9;7;6;7;10;11;11;8;11;13;19;21;20;13;6;5
28;79;58;8;28079058_8_8;2022;12;25;7;8;6;6;8;12;18;14;15;14;13;14;15;17;15;13;14;20;27;21;20;20;19;14
28;79;58;8;28079058_8_8;2022;12;26;13;10;7;6;6;5;7;7;8;7;8;10;18;14;14;19;27;42;47;33;25;19;19;14
28;79;58;8;28079058_8_8;2022;12;27;7;7;9;11;11;9;10;14;10;8;9;19;26;23;30;50;43;43;39;33;26;22;17;17
28;79;58;8;28079058_8_8;2022;12;28;16;14;12;10;9;9;10;11;10;9;10;21;34;42;25;27;19;22;39;34;26;25;27;24
28;79;58;8;28079058_8_8;2022;12;30;2;2;1;1;1;1;2;3;4;5;5;4;3;4;4;4;3;9;15;21;33;38;35;30
28;79;58;8;28079058_8_8;2022;12;31;25;21;19;15;14;13;14;12;11;13;12;14;18;13;19;25;21;32;31;27;24;23;17;16
28;79;58;12;28079058_12_8;2022;12;1;21;19;20;23;20;22;46;81;62;61;19;7;9;6;9;10;11;24;64;57;46;33;26;17
28;79;58;12;28079058_12_8;2022;12;2;14;9;10;9;7;7;26;34;18;43;47;12;13;15;10;19;30;65;57;58;41;40;22;19
28;79;58;12;28079058_12_8;2022;12;3;21;16;15;20;21;23;22;22;25;22;25;64;113;24;18;49;85;85;83;79;73;63;55;58
28;79;58;12;28079058_12_8;2022;12;4;49;42;30;23;18;15;17;17;20;17;25;9;10;12;11;14;13;17;27;35;31;29;52;50
28;79;58;12;28079058_12_8;2022;12;5;45;41;35;34;25;16;25;24;19;13;14;16;16;23;27;24;29;47;52;37;39;34;34;28
28;79;58;12;28079058_12_8;2022;12;6;17;14;11;11;10;10;23;25;39;45;18;25;21;15;17;13;14;23;24;41;38;31;29;18
28;79;58;12;28079058_12_8;2022;12;7;19;12;6;8;8;12;20;45;63;83;57;35;31;25;25;25;36;50;70;59;47;43;43;32
28;79;58;12;28079058_12_8;2022;12;8;36;30;23;22;16;15;14;12;22;20;27;39;26;21;18;21;37;22;12;25;31;27;28;34
28;79;58;12;28079058_12_8;2022;12;9;20;6;9;8;8;7;33;63;68;72;102;92;47;23;26;32;37;26;33;56;35;23;20;28
28;79;58;12;28079058_12_8;2022;12;10;19;17;13;11;9;9;11;10;13;11;8;9;11;9;11;13;15;14;25;25;24;24;7;5
28;79;58;12;28079058_12_8;2022;12;11;5;5;4;4;5;4;10;10;11;7;6;7;6;6;13;17;12;25;24;21;14;12;18;23
28;79;58;12;28079058_12_8;2022;12;12;15;7;6;5;5;12;53;39;24;42;34;25;19;9;7;9;9;10;13;16;26;10;18;5
28;79;58;12;28079058_12_8;2022;12;13;4;4;4;4;7;9;38;54;96;95;59;99;81;49;54;27;15;13;11;7;6;5;6;9
28;79;58;12;28079058_12_8;2022;12;15;5;4;3;4;4;4;12;41;37;31;18;7;6;6;8;6;8;21;25;37;32;28;20;21
28;79;58;12;28079058_12_8;2022;12;16;10;11;7;5;4;5;13;21;11;12;18;31;27;21;23;27;35;38;42;32;34;39;34;31
28;79;58;12;28079058_12_8;2022;12;17;29;20;20;12;9;10;15;16;22;17;13;9;11;43;41;30;27;35;40;42;44;32;33;25
28;79;58;12;28079058_12_8;2022;12;18;18;14;11;9;10;8;12;13;14;11;13;16;17;15;10;14;14;36;40;39;32;15;17;16
28;79;58;12;28079058_12_8;2022;12;19;13;13;9;9;8;12;27;43;41;21;30;28;26;38;38;36;36;47;70;61;52;41;40;33
28;79;58;12;28079058_12_8;2022;12;20;24;16;13;11;10;10;30;75;70;81;63;48;83;58;55;53;45;51;67;45;52;39;32;43
28;79;58;12;28079058_12_8;2022;12;21;41;56;45;37;27;16;17;29;33;34;35;26;18;16;8;14;11;10;13;20;23;15;15;10
28;79;58;12;28079058_12_8;2022;12;22;5;4;4;4;5;4;8;10;16;26;27;25;19;11;12;15;16;10;14;30;31;11;12;8
28;79;58;12;28079058_12_8;2022;12;23;7;5;4;6;7;7;12;32;38;26;22;13;17;14;11;16;11;16;29;37;46;58;64;50
28;79;58;12;28079058_12_8;2022;12;24;35;31;18;11;9;9;7;10;10;9;8;8;13;14;13;10;14;14;25;32;27;18;8;7
28;79;58;12;28079058_12_8;2022;12;25;10;15;9;9;11;15;21;16;17;18;16;18;21;22;20;16;16;25;41;31;29;30;32;20
28;79;58;12;28079058_12_8;2022;12;26;17;14;9;8;9;6;14;21;25;20;19;18;28;19;19;24;32;63;105;56;38;27;34;20
28;79;58;12;28079058_12_8;2022;12;27;11;9;10;13;13;12;25;55;32;29;26;42;47;35;45;80;65;71;69;52;46;39;36;32
28;79;58;12;28079058_12_8;2022;12;28;26;21;16;13;12;12;20;37;28;33;36;48;67;82;38;38;24;29;66;54;39;42;44;40
28;79;58;12;28079058_12_8;2022;12;30;3;3;3;3;3;3;3;5;5;6;7;5;5;6;5;6;5;11;17;23;37;45;42;40
28;79;58;12;28079058_12_8;2022;12;31;30;24;23;18;17;15;22;22;20;40;29;25;26;18;26;33;25;41;41;36;34;33;20;18
28;79;58;14;28079058_14_6;2022;12;1;11.42;11.23;8.95;7.44;7.53;7.73;6.38;7.98;5.79;9.92;50.06;67.19;76.54;77.81;78.77;74.37;75.26;60.49;22.36;15.4;16.41;14.03;15.47;17.3
28;79;58;14;28079058_14_6;2022;12;2;21.93;26.6;22.44;27.57;31.91;28.77;18.34;15.12;22.74;19.41;28.67;54.37;53.96;61.82;70.99;64.74;49.18;24.8;14.36;13.26;14.33;13.6;13.97;13.03
28;79;58;14;28079058_14_6;2022;12;3;8.29;10.2;10.61;6.23;7.66;8.24;7.22;7.49;9.38;10.2;11.54;18.36;16.07;53.8;58.77;40.95;12.71;7.55;6.16;5.79;5.57;6.27;5.82;5.5
28;79;58;14;28079058_14_6;2022;12;4;5.11;5.68;5.88;5.24;5.59;8.64;9.89;10.27;7.83;13.63;24.3;45.22;42.38;44.47;49.49;48.03;46.49;44.7;38.28;19.09;11.26;8.19;5.35;5.36
28;79;58;14;28079058_14_6;2022;12;5;5.38;5.5;6.23;6.69;12.62;13.52;19.32;28.1;39.62;52.27;48.94;45.26;43.83;38.24;31.95;34.83;28.12;14.97;10.27;12.54;14.85;16.93;11.21;14.04
28;79;58;14;28079058_14_6;2022;12;6;17.67;17.96;16.66;13.84;13.7;16.64;11.46;11.66;9.52;12.95;23.41;21.6;29.57;37.83;43.1;42.48;41.25;21.95;13.58;8.15;6.29;5.73;5.63;5.44
28;79;58;14;28079058_14_6;2022;12;7;5.09;5.21;5.56;5.23;5.12;5.19;5.3;5.27;5.32;5.93;8.85;19.63;29.15;34.31;43.42;48.42;38.48;18.62;7.95;6.51;5.99;5.55;5.38;5.36
28;79;58;14;28079058_14_6;2022;12;8;5.2;5.38;5.54;5.86;15.12;30.16;35.6;46.37;37.18;32.35;26.51;19.61;36.22;38.47;40.73;33.66;19.18;43.64;66.96;48.85;30.4;32.69;34.84;28.27
28;79;58;14;28079058_14_6;2022;12;9;46.76;61.14;47.65;49.36;48.77;44.26;18.75;9.42;7.65;8.3;8.27;14.06;38.91;57.03;52.53;44.25;32.23;36.74;26.04;11.11;27.2;36.06;37.36;20.35
28;79;58;14;28079058_14_6;2022;12;10;16.91;16.97;21.1;21.36;29.83;36.93;36.82;40.38;32.7;36.52;42.78;47.63;51.95;60.93;67.79;65.1;62.45;58.3;42.3;30.27;22.95;22.08;53.33;62.04
28;79;58;14;28079058_14_6;2022;12;11;65.37;67.01;68.47;67.49;63.55;60.24;55.49;56.66;63.94;67.07;61.49;63.92;69.1;72.05;65.21;59.87;56.47;41.06;37.09;35.81;45.6;43.53;22.44;11.48
28;79;58;14;28079058_14_6;2022;12;12;26.79;40.89;36.69;31.82;37.6;29.96;10.43;14.28;20.35;15.43;16.86;26.38;45.38;60.96;65.59;62.53;59.81;57.16;51.6;46.49;31.83;44.29;38.69;59.68
28;79;58;14;28079058_14_6;2022;12;13;61.67;61.39;63.74;63.32;55.43;37.14;16.37;16.16;9.47;9.47;11.35;8.68;9.06;24.6;23.94;41.96;47.37;51.08;50.78;55.16;59.95;60.56;64.32;56.7
28;79;58;14;28079058_14_6;2022;12;15;63.48;65.75;63.03;66.13;61.6;65.25;54.2;29.15;29.9;32.13;58.61;67.94;72.16;75.47;74.21;74.53;69.77;54.99;44.35;28.52;27.3;27.78;23.39;19.49
28;79;58;14;28079058_14_6;2022;12;16;33.16;26.24;25.08;36.56;43.73;31.69;28.57;22.86;22.03;23.07;22.9;24.4;48.38;51.86;43.9;35.45;29.76;24.52;14.22;8.27;8;2.95;8.64;17.47
28;79;58;14;28079058_14_6;2022;12;18;3.58;18.15;26.99;27.22;27.07;31.08;14.44;12.37;12.57;17.75;28.33;34.01;33.59;41.5;52.72;53.91;56.41;23.81;12.99;11.17;9.9;10.08;6.71;4.99
28;79;58;14;28079058_14_6;2022;12;19;6.63;4.47;3.87;4.57;3.14;1.28;0.92;1.16;4.59;13.96;14.09;21.09;27.49;29.36;35.03;38.26;33.99;16.06;4.11;3.76;3.35;2.86;3.94;2.04
28;79;58;14;28079058_14_6;2022;12;20;1.62;1.38;2.89;1.9;3.38;1.08;4.31;5.24;5.31;4.11;5.9;6.25;5.98;9.59;10.09;8.91;10.4;7.65;4.81;4.85;2.99;5.5;4.53;2.71
28;79;58;14;28079058_14_6;2022;12;21;1.89;2.81;5.06;4.08;9.73;24.85;26;18.96;23.32;21.85;35.23;43.68;49.32;53.68;57.34;56.32;55.84;52.85;47.01;36.22;33.66;39.11;35.34;37.46
28;79;58;14;28079058_14_6;2022;12;22;46.14;48.81;42.01;42.78;38.24;41.72;43.72;40.4;36.51;33.49;37.98;43.45;52.99;58.53;60.22;60.07;58.83;54.08;48.51;31.21;19.26;47.65;40.12;44.19
28;79;58;14;28079058_14_6;2022;12;24;10.67;5.8;28.42;25.85;16.19;32.31;38.93;32.62;31.26;30.24;34.64;38.74;41.78;44.3;48.26;54.08;52.32;46.02;20.41;12.33;8.09;6.36;6.47;7.07
28;79;58;14;28079058_14_6;2022;12;25;5.55;4.2;4.25;1.88;1.87;2.51;18.53;25.55;21.47;17.05;26.49;28.76;34.39;35.72;40.02;49.19;47.96;34.54;13.6;13.59;9.31;4.24;4.13;5.03
28;79;58;14;28079058_14_6;2022;12;26;4.99;3;4.52;3.65;3.71;2.59;3.53;2.14;2.18;3.12;9.52;22.12;31.67;53.79;53.08;51.98;44.18;16.45;3.46;5.53;4.56;2.78;3.89;3.66
28;79;58;14;28079058_14_6;2022;12;27;4.74;4.46;2.6;2.49;2.08;1.8;1.56;1.23;0.94;1.12;3.9;12.6;26.37;36.74;35.48;20.03;24.58;16.47;3.63;2.26;1.19;1.44;4.42;3.3
28;79;58;14;28079058_14_6;2022;12;28;3.43;5.77;3.14;3.16;3.59;1.98;1.85;1.47;2.32;4.15;5.09;8.04;20.11;19.47;37.41;39.37;46.21;41.21;9.98;4.14;5.3;3.08;1.81;1.45
28;79;58;14;28079058_14_6;2022;12;30;62.27;63.63;65.61;66.55;68.44;68.19;66.28;64.61;63.01;61.99;61.98;63.83;66.12;63.49;65.82;64.51;62.02;54.69;46.52;41.76;28.77;14.51;8.71;4.91
28;79;58;14;28079058_14_6;2022;12;31;6.52;6.41;5.41;5.05;3.33;3.41;2.69;3.84;1.48;2.72;9.53;20.51;41.73;54.12;52.17;49.75;51.23;27.08;16.07;13.86;8.83;6.31;5.89;6.43
28;79;59;7;28079059_7_8;2022;12;1;13;8;8;9;9;10;11;15;18;17;16;13;12;11;11;11;11;10;10;10;10;9;10;9
28;79;59;7;28079059_7_8;2022;12;2;10;9;9;9;9;9;10;10;14;14;14;14;18;20;14;15;13;15;18;22;37;53;27;2
28;79;59;7;28079059_7_8;2022;12;3;9;10;9;10;9;9;10;10;10;14;18;35;33;27;30;19;11;10;10;12;16;13;15;17
28;79;59;7;28079059_7_8;2022;12;4;16;8;9;9;9;9;9;9;10;10;11;11;11;17;13;12;12;16;21;22;39;24;19;10
28;79;59;7;28079059_7_8;2022;12;5;8;9;10;9;10;10;10;10;10;10;11;12;12;11;12;12;13;14;17;21;15;8;9;10
28;79;59;7;28079059_7_8;2022;12;6;9;9;9;9;9;9;9;10;9;11;13;11;13;12;11;10;11;10;14;28;41;55;36;49
28;79;59;7;28079059_7_8;2022;12;7;79;66;25;1;4;11;20;21;15;24;19;23;12;13;16;15;12;11;18;53;56;59;37;30
28;79;59;7;28079059_7_8;2022;12;8;39;13;16;9;6;8;9;9;9;10;12;11;11;11;11;11;10;10;10;10;10;10;10;10
28;79;59;7;28079059_7_8;2022;12;9;10;9;10;10;10;10;10;10;13;15;15;14;18;15;14;15;13;12;14;10;10;10;10;10
28;79;59;7;28079059_7_8;2022;12;10;10;10;9;9;9;9;9;9;10;11;13;17;19;17;11;11;10;10;10;10;11;10;10;10
28;79;59;7;28079059_7_8;2022;12;11;9;10;10;9;9;9;9;9;9;10;10;10;10;11;11;10;10;10;11;15;11;9;11;10
28;79;59;7;28079059_7_8;2022;12;12;10;10;10;10;10;10;10;13;16;14;20;13;15;13;11;11;11;11;10;10;10;10;10;10
28;79;59;7;28079059_7_8;2022;12;13;10;10;10;10;10;10;10;12;14;19;16;21;12;15;13;12;11;11;11;10;10;10;10;10
28;79;59;7;28079059_7_8;2022;12;14;10;9;9;10;10;10;10;11;13;14;16;16;15;11;12;13;12;10;11;11;22;24;8;10
28;79;59;7;28079059_7_8;2022;12;15;9;9;10;10;10;10;9;11;15;29;15;13;14;12;12;12;11;11;10;11;10;10;10;10
28;79;59;7;28079059_7_8;2022;12;17;5;3;2;5;2;3;4;5;5;6;18;13;15;9;9;8;7;6;5;7;7;7;6;5
28;79;59;7;28079059_7_8;2022;12;18;10;25;8;3;5;5;5;5;5;6;6;7;7;8;7;9;9;8;5;10;13;25;1;3
28;79;59;7;28079059_7_8;2022;12;19;4;4;5;5;5;5;8;10;14;15;7;9;10;12;14;12;10;9;6;9;4;4;5;5
28;79;59;7;28079059_7_8;2022;12;20;5;5;5;5;5;5;6;24;34;36;22;21;19;17;26;15;9;20;2;13;17;23;24;39
28;79;59;7;28079059_7_8;2022;12;21;21;10;2;5;5;5;5;6;8;11;10;9;9;8;8;8;7;6;6;6;5;5;5;5
28;79;59;7;28079059_7_8;2022;12;23;5;5;5;5;5;5;5;6;6;7;7;7;8;7;8;8;6;6;6;6;10;7;5;5
28;79;59;7;28079059_7_8;2022;12;24;5;5;5;5;5;5;5;6;5;14;7;7;8;9;9;9;8;6;6;10;20;22;17;38
28;79;59;7;28079059_7_8;2022;12;25;33;15;20;23;1;4;5;5;5;6;7;6;6;6;6;6;6;5;5;5;5;5;5;5
28;79;59;7;28079059_7_8;2022;12;26;6;5;5;5;5;4;6;4;11;12;12;12;14;14;11;11;8;7;9;33;39;56;54;8
28;79;59;7;28079059_7_8;2022;12;27;1;3;4;5;5;5;6;13;17;19;14;14;14;33;31;16;13;18;35;96;55;51;57;28
28;79;59;7;28079059_7_8;2022;12;28;6;1;3;4;4;5;5;9;10;16;24;27;36;30;33;23;6;7;6;9;6;5;5;5
28;79;59;7;28079059_7_8;2022;12;29;5;5;5;5;5;5;5;7;12;11;10;7;9;7;8;7;6;6;6;5;6;5;5;5
28;79;59;7;28079059_7_8;2022;12;31;2;3;3;3;9;7;6;14;6;9;9;11;10;8;7;8;4;3;10;26;35;26;1;2
28;79;59;8;28079059_8_8;2022;12;1;54;47;29;19;17;15;22;28;33;28;21;11;10;8;7;8;13;26;29;36;45;17;28;19
28;79;59;8;28079059_8_8;2022;12;2;32;20;13;8;8;10;11;21;35;33;23;19;23;26;17;24;27;56;64;68;70;75;65;35
28;79;59;8;28079059_8_8;2022;12;3;21;22;18;17;13;15;22;21;23;23;20;38;50;52;55;49;40;44;53;54;57;51;46;47
28;79;59;8;28079059_8_8;2022;12;4;42;22;25;21;14;13;14;14;10;12;12;11;14;23;21;19;28;49;48;48;48;52;56;48
28;79;59;8;28079059_8_8;2022;12;5;41;27;23;20;24;21;16;20;18;17;18;20;20;22;26;27;34;46;51;49;51;42;33;39
28;79;59;8;28079059_8_8;2022;12;6;28;22;17;14;16;20;21;19;18;21;23;18;21;17;15;16;24;27;36;45;56;55;52;56
28;79;59;8;28079059_8_8;2022;12;7;57;47;33;27;25;29;28;28;29;35;29;33;26;22;29;32;34;35;56;63;63;60;58;47
28;79;59;8;28079059_8_8;2022;12;8;45;38;37;32;27;22;22;23;19;36;34;30;18;16;15;15;16;15;20;34;48;48;41;33
28;79;59;8;28079059_8_8;2022;12;9;23;11;12;13;15;18;32;47;55;47;51;44;42;40;37;40;51;59;64;50;39;25;22;24
28;79;59;8;28079059_8_8;2022;12;10;35;29;12;12;21;20;13;12;12;19;20;23;22;20;11;12;14;19;20;31;30;17;14;11
28;79;59;8;28079059_8_8;2022;12;11;9;10;7;7;8;8;12;8;11;18;8;9;11;18;15;17;24;49;61;60;48;36;37;26
