PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;79;18;10;28079018_10_47;2022;11;18;V;18;V;11;V;9;V;18;V;20;V;27;V;27;V;13;V;22;V;15;V;20;V;25;V;16;V;7;V;8;V;9;V;8;V;6;V;7;V;7;V;7;V;10;V;17;V;12;V;20;V;21;V;7;V;24;V;27;V;0;N
28;79;18;12;28079018_12_8;2022;1;113;V;105;V;126;V;75;V;24;V;52;V;67;V;69;V;23;V;44;V;79;V;92;V;107;V;96;V;84;V;88;V;163;V;177;V;175;V;88;V;67;V;64;V;63;V;79;V;52;V;99;V;127;V;120;V;107;V;110;V;124;V
28;79;18;12;28079018_12_8;2022;2;35;V;130;V;110;V;107;V;33;V;59;V;90;V;89;V;103;V;117;V;98;V;63;V;38;V;21;V;47;V;61;V;112;V;102;V;26;V;48;V;70;V;60;V;93;V;103;V;43;V;30;V;33;V;67;V;0;N;0;N;0;N
28;79;18;12;28079018_12_8;2022;3;73;V;26;V;75;V;26;V;32;V;16;V;32;V;27;V;61;V;50;V;30;V;17;V;17;V;32;V;52;V;43;V;20;V;26;V;26;V;15;V;29;V;22;V;28;V;40;V;28;V;21;V;21;V;38;V;32;V;36;V;24;V
28;79;18;12;28079018_12_8;2022;4;19;V;15;V;15;V;22;V;28;V;23;V;30;V;18;V;17;V;21;V;22;V;25;V;30;V;14;V;22;V;22;V;26;V;27;V;31;V;13;V;27;V;27;V;12;V;16;V;42;V;41;V;32;V;55;V;25;V;47;V;0;N
28;79;18;12;28079018_12_8;2022;5;27;V;18;V;18;V;17;V;25;V;23;V;18;V;22;V;36;V;36;V;42;V;26;V;41;V;40;V;20;V;30;V;27;V;41;V;34;V;22;V;22;V;16;V;15;V;16;V;16;V;15;V;24;V;23;V;22;V;13;V;33;V
28;79;18;12;28079018_12_8;2022;6;21;V;21;V;21;V;19;V;12;V;35;V;29;V;14;V;17;V;30;V;21;V;17;V;36;V;47;V;35;V;32;V;23;V;27;V;9;V;15;V;14;V;11;V;12;V;14;V;10;V;10;V;14;V;20;V;30;V;16;V;0;N
28;79;18;12;28079018_12_8;2022;7;19;V;15;V;13;V;24;V;29;V;20;V;14;V;24;V;23;V;20;V;26;V;24;V;46;V;29;V;31;V;22;V;29;V;20;V;18;V;30;V;26;V;24;V;27;V;24;V;14;V;22;V;16;V;21;V;26;V;14;V;26;V
28;79;18;12;28079018_12_8;2022;8;25;V;19;V;33;V;26;V;22;V;18;V;15;V;34;V;24;V;14;V;21;V;31;V;27;V;16;V;11;V;12;V;13;V;11;V;19;V;21;V;23;V;19;V;22;V;28;V;20;V;11;V;19;V;13;V;18;V;32;V;16;V
28;79;18;12;28079018_12_8;2022;9;30;V;17;V;11;V;15;V;27;V;16;V;20;V;16;V;21;V;28;V;49;V;34;V;19;V;27;V;24;V;43;V;27;V;20;V;25;V;36;V;45;V;35;V;26;V;25;V;9;V;18;V;43;V;48;V;20;V;34;V;0;N
28;79;18;12;28079018_12_8;2022;10;50;V;44;V;86;V;95;V;87;V;45;V;59;V;43;V;29;V;45;V;37;V;28;V;53;V;84;V;53;V;48;V;51;V;83;V;71;V;28;V;25;V;22;V;17;V;47;V;63;V;108;V;86;V;90;V;56;V;47;V;52;V
28;79;18;12;28079018_12_8;2022;11;53;V;74;V;40;V;32;V;69;V;55;V;99;V;90;V;44;V;87;V;47;V;29;V;54;V;57;V;18;V;18;V;15;V;19;V;14;V;20;V;14;V;18;V;17;V;37;V;42;V;87;V;77;V;24;V;123;V;112;V;0;N
28;79;18;14;28079018_14_6;2022;1;9;V;5;V;4;V;22;V;53;V;23;V;22;V;16;V;52;V;38;V;15;V;22;V;17;V;21;V;16;V;13;V;8;V;8;V;8;V;26;V;30;V;38;V;27;V;24;V;41;V;24;V;20;V;17;V;20;V;17;V;16;V
28;79;18;14;28079018_14_6;2022;2;57;V;18;V;12;V;12;V;50;V;48;V;26;V;40;V;21;V;12;V;14;V;25;V;42;V;66;V;49;V;48;V;16;V;17;V;52;V;38;V;35;V;44;V;25;V;16;V;37;V;42;V;54;V;24;V;0;N;0;N;0;N
28;79;18;14;28079018_14_6;2022;3;30;V;59;V;27;V;69;V;58;V;74;V;47;V;59;V;31;V;36;V;53;V;63;V;73;V;51;V;31;V;39;V;63;V;54;V;52;V;78;V;61;V;73;V;65;N;52;V;50;V;68;V;65;V;59;V;59;V;42;V;75;V
28;79;18;14;28079018_14_6;2022;4;78;V;90;V;87;V;86;V;79;V;80;V;68;V;64;V;59;V;49;V;69;V;68;V;47;V;71;V;59;V;62;V;62;V;70;V;52;V;79;V;75;V;60;V;72;V;72;V;54;V;50;V;53;V;30;V;76;V;40;V;0;N
28;79;18;14;28079018_14_6;2022;5;53;V;61;V;69;V;74;V;70;V;79;V;81;V;71;V;72;V;77;V;64;V;83;V;64;V;56;V;58;V;44;V;43;V;48;V;60;V;78;V;79;V;70;V;72;V;64;V;72;V;75;V;56;V;73;V;69;V;75;V;56;V
28;79;18;14;28079018_14_6;2022;6;52;V;53;V;57;V;56;V;70;V;49;V;50;V;44;V;50;V;64;V;71;V;87;V;63;V;47;V;55;V;64;V;62;V;65;V;65;V;61;V;71;V;62;V;64;V;63;V;60;V;74;V;74;V;73;V;63;V;56;V;0;N
28;79;18;14;28079018_14_6;2022;7;69;V;69;V;67;V;64;V;65;V;69;V;84;V;86;V;91;V;89;V;81;V;96;V;83;V;98;V;84;V;91;V;78;V;92;V;78;V;91;V;82;V;78;V;82;V;63;V;79;V;68;V;75;V;75;V;64;V;65;V;67;V
28;79;18;14;28079018_14_6;2022;8;87;V;86;V;83;V;84;V;89;V;88;V;83;V;68;V;59;V;81;V;79;V;61;V;42;V;61;V;85;V;82;V;66;V;73;V;79;V;74;V;67;V;57;V;58;V;58;V;75;V;74;V;70;V;76;V;63;V;57;V;79;V
28;79;18;14;28079018_14_6;2022;9;63;V;62;V;65;V;64;V;49;V;50;V;59;V;46;V;42;V;47;V;38;V;39;V;39;V;42;V;38;V;34;V;56;V;56;V;56;V;51;V;47;V;55;V;63;V;59;V;65;V;67;V;39;V;36;V;49;V;49;V;0;N
28;79;18;14;28079018_14_6;2022;10;39;V;45;V;26;V;27;V;32;V;46;V;38;V;36;V;55;V;26;V;34;V;40;V;33;V;26;V;36;V;36;V;31;V;20;V;28;V;41;V;38;V;39;V;41;V;23;V;20;V;11;V;12;V;14;V;34;V;23;V;13;V
28;79;18;14;28079018_14_6;2022;11;23;V;17;V;32;V;38;V;18;V;21;V;14;V;10;V;27;V;10;V;25;V;46;V;32;V;23;V;49;V;46;V;47;V;52;V;63;V;46;V;54;V;55;V;42;V;34;V;43;V;10;V;15;V;51;V;19;V;8;V;0;N
28;79;18;20;28079018_20_59;2022;1;3.6;V;2.4;V;3.5;V;2.1;V;0.6;V;1.1;V;1.7;V;1.4;V;0.6;V;0.9;V;2.2;V;2.8;V;2.7;V;2.1;V;2;V;1.7;V;3.3;V;4.1;V;2.7;N;3.3;N;1.9;N;1.7;V;1.6;V;1.6;N;1.4;V;3.8;V;3.7;V;4.8;V;4.5;V;4.1;V;13.7;N
28;79;18;20;28079018_20_59;2022;2;0.1;N;5.1;N;3.9;V;3.4;V;1;V;0.7;V;2.7;V;2.1;V;3.9;V;4.4;V;3.4;V;1.8;V;1.2;V;0.6;N;1.3;V;1.5;V;2.2;N;2.8;V;0.7;V;0.8;V;1.5;V;1.5;V;2.5;V;3.1;V;0.9;V;0.5;V;0.5;V;1.4;V;0;N;0;N;0;N
28;79;18;20;28079018_20_59;2022;3;1.7;V;0.6;V;1.5;V;0.5;V;0.6;V;0.2;V;0.5;V;0.7;V;1.4;V;1.2;V;1;V;0.4;V;0.3;V;0.5;V;1.1;V;1.5;N;0.4;V;0.5;V;0.5;V;0.2;V;0.5;V;0.3;V;0.8;V;0.8;V;0.4;V;0.3;V;0.3;V;0.6;V;0.6;V;0.7;V;0.5;V
28;79;18;20;28079018_20_59;2022;4;0.8;V;0.3;V;0.2;V;0.5;V;0.5;V;0.5;V;0.6;V;0.4;V;0.3;V;0.4;V;0.5;V;0.8;V;2.1;V;0.8;V;1.4;V;1.3;V;1.4;V;1.3;V;1.8;V;0.5;V;1.1;V;1.1;V;0.5;V;0.6;V;2.1;V;3;V;1.2;V;2.8;V;1.2;V;2.2;V;0;N
28;79;18;20;28079018_20_59;2022;5;1.5;V;0.6;V;0.8;V;0.6;V;1;V;1;V;0.8;V;1.1;V;1.8;V;2;V;2;V;1.3;V;1.8;V;2.1;V;0.7;V;1.3;V;1;V;2.1;V;1.7;V;0.8;V;0.9;V;0.7;V;0.5;V;0.7;V;1.1;V;1.1;V;1.1;V;1.3;V;1.2;V;0.5;V;1.4;V
28;79;18;20;28079018_20_59;2022;6;1;V;1.1;V;0.9;V;0.9;V;0.4;V;1;V;1.4;V;0.7;V;0.7;V;1.2;V;1.1;V;0.6;V;1.3;V;2.4;V;1.6;V;1.1;V;0.8;V;1.3;V;0.3;V;0.6;V;0.7;V;0.7;V;0.4;V;0.4;V;0.6;V;0.3;V;0.5;V;1.1;V;1.4;V;0.5;V;0;N
28;79;18;20;28079018_20_59;2022;7;0.5;V;0.3;V;0.3;V;0.8;V;1.9;V;0.6;V;0.2;V;0.6;V;0.8;V;0.6;V;0.9;V;0.6;V;1.9;V;1.7;V;0.8;V;0.5;V;0.8;V;0.5;V;0.5;V;0.9;V;0.7;V;0.8;V;1.2;V;1.3;V;0.5;V;0.6;V;0.5;V;0.9;V;0.9;V;0.3;V;1.3;V
28;79;18;20;28079018_20_59;2022;8;0.7;V;0.5;V;0.9;V;0.7;V;0.5;V;0.5;V;0.4;V;1.2;V;0.9;V;0.6;V;0.5;V;0.9;V;0.8;V;0.4;V;0.3;V;0.3;V;0.5;V;0.6;V;0.5;V;0.7;V;0.7;V;1;V;0.5;V;0.9;V;0.7;V;1;V;0.5;V;0.3;V;0.4;V;1.1;V;0.4;V
28;79;18;20;28079018_20_59;2022;9;1.2;V;0.8;V;0.2;V;0.3;V;0.7;V;0.4;V;0.4;V;0.9;V;0.4;V;0.7;V;1.2;V;0.7;V;0.3;V;0.5;V;0.5;V;0.8;V;0.6;V;0.3;V;0.4;V;1;V;1;V;0.9;V;0.5;V;0.5;V;0.1;V;0.3;V;1.2;V;1.8;V;0.6;V;1.2;V;0;N
28;79;18;20;28079018_20_59;2022;10;2.1;V;1.4;V;2.5;V;2.4;V;2.1;V;0.9;V;1.2;V;1.1;V;0.5;V;1.3;V;0.6;V;0.6;V;0.9;V;1.4;V;1;V;0.7;V;0.7;V;1.8;V;1.2;V;0.5;V;0.5;V;0.4;V;0.3;V;1.1;V;0.9;V;1.6;V;1.4;V;1.5;V;1;V;0.7;V;0.7;V
28;79;18;20;28079018_20_59;2022;11;0.7;V;0.9;V;0.6;V;0.3;V;1.8;V;0.6;V;1.8;V;1.3;V;0.4;V;1.3;V;0.6;V;0.3;V;0.7;V;1.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.4;V;0.7;V;0.6;V;0.2;V;1;V;0.9;V;0;N
28;79;18;30;28079018_30_59;2022;1;0.8;V;0.6;V;0.6;V;0.4;V;0.2;V;0.3;V;0.4;V;0.4;V;0.2;V;0.2;V;0.3;V;0.4;V;0.5;V;0.6;V;0.5;V;0.6;V;0.7;V;0.7;V;0.6;N;0.7;N;0.6;V;0.5;V;0.6;V;0.4;V;0.3;V;0.6;V;0.7;V;0.9;V;1;V;1;V;0.8;V
28;79;18;30;28079018_30_59;2022;2;0.1;V;0.6;V;0.6;V;0.5;V;0.3;V;0.3;V;0.5;V;0.3;V;0.5;V;0.6;V;0.5;V;0.4;V;0.3;V;0.2;V;0.3;V;0.3;V;0.4;V;0.4;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.2;V;0.2;V;0.2;V;0.3;V;0;N;0;N;0;N
28;79;18;30;28079018_30_59;2022;3;0.3;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V
28;79;18;30;28079018_30_59;2022;4;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;V;0.2;V;0.4;V;0;N
28;79;18;30;28079018_30_59;2022;5;0.2;V;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;79;18;30;28079018_30_59;2022;6;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0;N
28;79;18;30;28079018_30_59;2022;7;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;79;18;30;28079018_30_59;2022;8;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;79;18;30;28079018_30_59;2022;9;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0;N
28;79;18;30;28079018_30_59;2022;10;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;79;18;30;28079018_30_59;2022;11;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0;N
28;79;18;35;28079018_35_59;2022;1;0.7;V;0.5;V;1;N;0.4;V;0.1;V;0.2;V;0.3;V;0.4;V;0.1;V;0.2;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.5;V;0.6;V;0.4;N;0.6;N;0.4;V;0.3;N;0.3;V;0.4;V;0.3;V;0.5;V;0.5;V;0.7;V;0.7;V;0.6;V;0.6;N
28;79;18;35;28079018_35_59;2022;2;0.1;N;0.6;V;0.6;V;0.5;V;0.2;V;0.2;V;0.4;V;0.3;V;0.5;V;0.6;V;0.5;V;0.3;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;N;0.5;V;0.1;V;0.2;V;0.3;V;0.3;V;0.5;V;0.5;V;0.2;V;0.1;V;0.2;V;0.3;V;0;N;0;N;0;N
28;79;18;35;28079018_35_59;2022;3;0.3;V;0.1;V;0.2;N;0.3;V;0.3;V;0.1;V;0.3;V;0.2;V;0.4;N;0.4;N;0.3;V;0.2;V;0.1;V;0.2;V;0.5;V;0.3;N;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;V;0.3;V;0.1;V
28;79;18;35;28079018_35_59;2022;4;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.4;V;0.3;V;0.2;V;0.4;V;0.2;V;0.3;V;0;N
28;79;18;35;28079018_35_59;2022;5;0.3;V;0.1;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.3;V;0.4;V;0.4;V;0.2;V;0.3;V;0.3;V;0.1;V;0.3;V;0.2;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V
28;79;18;35;28079018_35_59;2022;6;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.4;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0;N
28;79;18;35;28079018_35_59;2022;7;0.1;V;0.1;V;0.1;V;0.1;V;0.6;N;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;79;18;35;28079018_35_59;2022;8;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V
28;79;18;35;28079018_35_59;2022;9;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V;0;N
28;79;18;35;28079018_35_59;2022;10;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V
28;79;18;35;28079018_35_59;2022;11;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0;N
28;79;24;7;28079024_7_8;2022;1;14;V;16;V;29;V;20;V;1;V;3;V;4;V;9;V;1;V;4;V;9;V;7;V;6;V;6;V;6;V;10;V;24;V;20;V;25;V;7;V;6;V;2;V;2;V;3;V;2;V;5;V;7;V;8;V;5;V;9;V;25;V
28;79;24;7;28079024_7_8;2022;2;1;V;15;V;17;V;16;V;2;V;2;V;12;V;4;V;9;V;14;V;10;V;3;V;2;V;1;V;3;V;9;V;15;V;17;V;1;V;3;V;8;V;6;V;7;V;11;V;1;V;1;V;1;V;5;V;0;N;0;N;0;N
28;79;24;7;28079024_7_8;2022;3;10;V;1;V;12;V;1;V;2;V;1;V;2;V;1;V;5;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V
28;79;24;7;28079024_7_8;2022;4;1;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;2;N;0;N;2;N;2;V;1;V;2;V;1;V;1;V;1;V;3;V;3;V;1;V;4;V;2;V;4;V;0;N
28;79;24;7;28079024_7_8;2022;5;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;2;V;2;V;2;V;1;V;2;V;1;V;1;V;2;V;2;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;4;V
28;79;24;7;28079024_7_8;2022;6;1;V;1;V;1;V;1;V;1;V;3;V;3;V;1;V;2;V;2;V;1;V;1;V;3;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;0;N
28;79;24;7;28079024_7_8;2022;7;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;2;V;1;V;2;V;2;V;1;V;2;V
28;79;24;7;28079024_7_8;2022;8;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;2;V;3;V;1;V
28;79;24;7;28079024_7_8;2022;9;2;V;1;V;1;V;1;V;4;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;1;V;4;V;1;V;1;V;2;V;2;V;3;V;6;V;2;V;2;V;1;V;1;V;3;V;2;V;1;V;4;V;0;N
28;79;24;7;28079024_7_8;2022;10;2;V;2;V;5;V;8;V;4;V;2;V;4;V;2;V;1;V;4;V;2;V;1;V;5;V;9;V;5;V;2;V;3;V;5;V;8;V;1;V;1;V;2;V;1;V;4;V;5;V;12;V;7;V;7;V;2;V;2;V;3;V
28;79;24;7;28079024_7_8;2022;11;3;V;6;V;5;V;1;V;5;V;7;V;9;V;10;V;2;V;10;V;3;V;1;V;2;V;10;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;2;V;2;V;11;V;10;V;1;V;14;V;13;V;0;N
28;79;24;8;28079024_8_8;2022;1;32;V;38;V;38;V;21;V;6;V;23;V;24;V;25;V;5;V;12;V;28;V;29;V;36;V;33;V;37;V;41;V;55;V;51;V;60;V;31;V;21;V;24;V;28;V;32;V;31;V;37;V;39;V;43;V;38;V;43;V;51;V
28;79;24;8;28079024_8_8;2022;2;11;V;37;V;41;V;41;V;19;V;20;V;39;V;29;V;45;V;47;V;44;V;31;V;17;V;5;V;14;V;18;V;41;V;36;V;13;V;22;V;27;V;26;V;38;V;46;V;23;V;18;V;14;V;26;V;0;N;0;N;0;N
28;79;24;8;28079024_8_8;2022;3;28;V;9;V;30;V;10;V;15;V;9;V;16;V;9;V;24;V;25;V;12;V;5;V;7;V;19;V;28;V;20;V;11;V;14;V;14;V;8;V;15;V;12;V;15;V;21;V;15;V;10;V;12;V;15;V;15;V;16;V;7;V
28;79;24;8;28079024_8_8;2022;4;6;V;5;V;6;V;10;V;14;V;9;V;10;V;4;V;4;V;9;V;11;V;8;V;11;V;6;V;9;V;9;N;0;N;10;N;12;V;5;V;7;V;12;V;2;V;5;V;14;V;18;V;13;V;20;V;11;V;23;V;0;N
28;79;24;8;28079024_8_8;2022;5;10;V;8;V;8;V;7;V;10;V;9;V;7;V;8;V;13;V;16;V;20;V;13;V;17;V;12;V;5;V;8;V;7;V;15;V;18;V;14;V;11;V;7;V;4;V;6;V;5;V;6;V;11;V;10;V;9;V;3;V;13;V
28;79;24;8;28079024_8_8;2022;6;6;V;6;V;7;V;8;V;4;V;10;V;9;V;3;V;7;V;11;V;12;V;9;V;15;V;22;V;19;V;15;V;10;V;15;V;2;V;6;V;5;V;3;V;4;V;4;V;3;V;3;V;5;V;10;V;8;V;5;V;0;N
28;79;24;8;28079024_8_8;2022;7;10;V;8;V;6;V;9;V;13;V;11;V;8;V;12;V;12;V;9;V;14;V;13;V;21;V;16;V;16;V;14;V;15;V;13;V;5;V;14;V;13;V;15;V;12;V;11;V;6;V;11;V;8;V;9;V;13;V;10;V;22;V
28;79;24;8;28079024_8_8;2022;8;14;V;12;V;19;V;17;V;13;V;9;V;9;V;14;V;14;V;7;V;11;V;14;V;17;V;10;V;5;V;6;V;7;V;7;V;11;V;12;V;12;V;9;V;10;V;17;V;13;V;7;V;10;V;8;V;11;V;15;V;8;V
28;79;24;8;28079024_8_8;2022;9;13;V;7;V;5;V;6;V;13;V;6;V;7;V;7;V;8;V;12;V;23;V;20;V;10;V;13;V;14;V;21;V;14;V;14;V;17;V;22;V;25;V;23;V;14;V;12;V;5;V;8;V;19;V;14;V;7;V;14;V;0;N
28;79;24;8;28079024_8_8;2022;10;24;V;26;V;34;V;41;V;35;V;30;V;26;V;22;V;12;V;28;V;22;V;14;V;23;V;33;V;29;V;23;V;23;V;28;V;27;V;14;V;11;V;12;V;9;V;19;V;24;V;44;V;34;V;38;V;26;V;22;V;22;V
28;79;24;8;28079024_8_8;2022;11;22;V;26;V;19;V;16;V;31;V;27;V;36;V;43;V;17;V;35;V;23;V;16;V;21;V;18;V;7;V;5;V;5;V;6;V;4;V;9;V;4;V;6;V;5;V;14;V;14;V;36;V;31;V;6;V;37;V;40;V;0;N
28;79;24;9;28079024_9_47;2022;1;18;V;16;V;20;V;14;V;3;V;8;V;9;V;12;V;3;V;3;V;5;V;6;V;7;V;10;V;14;V;22;V;22;V;15;V;15;V;8;V;5;V;9;V;12;V;9;V;6;V;9;V;9;V;8;V;7;V;10;V;15;V
28;79;24;9;28079024_9_47;2022;2;3;V;7;V;13;V;19;V;11;V;5;V;10;V;5;V;12;V;19;V;20;V;17;V;13;V;2;V;4;V;5;V;11;V;15;V;4;V;6;V;7;V;4;V;5;V;11;V;7;V;6;V;8;V;12;V;0;N;0;N;0;N
28;79;24;9;28079024_9_47;2022;3;12;V;6;V;9;V;3;V;3;V;4;V;6;V;5;V;7;V;10;V;6;V;4;V;4;V;9;V;83;V;33;V;6;V;5;V;9;V;7;V;4;V;4;V;6;V;5;V;9;V;9;V;11;V;17;V;22;V;9;V;6;V
